Date,Close,Open,High,Low,Adj Close,Volume
2021-04-09 10:30:00,601.67494,601.18964,603.13084,599.73374,601.67494,2213372
2021-04-09 11:00:00,599.73374,601.67494,602.16024,599.24844,599.73374,1789510
2021-04-09 11:30:00,600.70434,600.21904,601.18964,599.73374,600.70434,1458581
2021-04-09 12:00:00,600.21904,600.21904,601.18964,598.27784,600.21904,1198639
2021-04-09 13:30:00,600.70434,600.21904,602.64554,599.24844,600.70434,1232432
2021-04-09 14:00:00,596.33664,601.18964,601.18964,595.85134,596.33664,1810219
2021-04-09 14:30:00,596.82194,595.85134,598.76314,595.85134,596.82194,1199154
2021-04-09 15:00:00,597.79254,596.82194,597.79254,595.85134,597.79254,1192045
2021-04-09 15:30:00,599.24844,597.79254,600.21904,596.82194,599.24844,1432824
2021-04-09 16:00:00,600.70434,599.24844,602.16024,597.79254,600.70434,3595299
2021-04-12 10:00:00,593.91014,596.33664,599.73374,592.45424,593.91014,3550173
2021-04-12 10:30:00,588.57184,593.42484,593.91014,588.57184,588.57184,2966204
2021-04-12 11:00:00,585.66004,588.57184,589.05714,584.20414,585.66004,2772304
2021-04-12 11:30:00,586.63064,585.66004,586.63064,583.71884,586.63064,3055943
2021-04-12 12:00:00,590.02774,586.63064,590.99834,586.14534,590.02774,1603749
2021-04-12 13:30:00,592.45424,589.54244,592.93954,587.60124,592.45424,1369255
2021-04-12 14:00:00,588.57184,592.45424,592.45424,588.08654,588.57184,840201
2021-04-12 14:30:00,590.99834,588.57184,591.48364,587.60124,590.99834,1656603
2021-04-12 15:00:00,592.45424,590.99834,592.93954,589.54244,592.45424,1013702
2021-04-12 15:30:00,590.99834,592.45424,592.93954,589.54244,590.99834,1010611
2021-04-12 16:00:00,593.91014,590.51304,593.91014,590.51304,593.91014,8673599
2021-04-13 10:00:00,595.36604,593.91014,599.24844,591.96894,595.36604,2928187
2021-04-13 10:30:00,598.76314,595.36604,599.24844,594.39544,598.76314,1331877
2021-04-13 11:00:00,599.24844,598.76314,602.16024,597.79254,599.24844,1470635
2021-04-13 11:30:00,599.73374,599.24844,602.16024,599.24844,599.73374,760972
2021-04-13 12:00:00,596.33664,599.73374,599.73374,595.85134,596.33664,830619
2021-04-13 13:30:00,591.48364,596.33664,596.82194,588.57184,591.48364,2510301
2021-04-13 14:00:00,592.45424,591.48364,592.93954,589.54244,592.45424,784565
2021-04-13 14:30:00,594.39544,592.45424,595.36604,591.48364,594.39544,768802
2021-04-13 15:00:00,590.99834,594.39544,594.39544,590.51304,590.99834,862249
2021-04-13 15:30:00,588.57184,590.99834,591.48364,588.57184,588.57184,1759735
2021-04-13 16:00:00,588.57184,589.05714,590.02774,587.60124,588.57184,3776940
2021-04-14 10:00:00,603.61614,601.18964,605.07204,596.33664,603.61614,4893619
2021-04-14 10:30:00,600.70434,603.61614,605.07204,598.76314,600.70434,1700390
2021-04-14 11:00:00,599.24844,601.18964,605.07204,597.30724,599.24844,1483308
2021-04-14 11:30:00,597.30724,598.76314,599.24844,595.85134,597.30724,1068513
2021-04-14 12:00:00,599.24844,597.30724,600.70434,596.33664,599.24844,730475
2021-04-14 13:30:00,600.21904,599.24844,601.18964,598.27784,600.21904,1012053
2021-04-14 14:00:00,600.21904,600.21904,600.70434,598.76314,600.21904,596022
2021-04-14 14:30:00,598.76314,600.21904,601.67494,598.76314,598.76314,815062
2021-04-14 15:00:00,600.70434,598.76314,602.64554,598.27784,600.70434,1228002
2021-04-14 15:30:00,604.10144,601.18964,604.10144,599.73374,604.10144,1128682
2021-04-14 16:00:00,603.61614,604.10144,605.07204,601.18964,603.61614,3694929
2021-04-15 10:00:00,598.27784,603.61614,603.61614,592.45424,598.27784,2600039
2021-04-15 10:30:00,597.30724,598.76314,598.76314,592.93954,597.30724,1071398
2021-04-15 11:00:00,593.91014,597.30724,597.30724,592.93954,593.91014,772202
2021-04-15 11:30:00,591.96894,593.91014,594.39544,590.99834,591.96894,1428084
2021-04-15 12:00:00,593.42484,591.96894,593.91014,590.99834,593.42484,756954
2021-04-15 13:30:00,591.96894,592.93954,594.39544,590.99834,591.96894,962496
2021-04-15 14:00:00,592.93954,591.96894,593.91014,590.99834,592.93954,832062
2021-04-15 14:30:00,593.91014,592.93954,596.82194,591.48364,593.91014,1165567
2021-04-15 15:00:00,594.39544,593.42484,595.85134,592.93954,594.39544,1016793
2021-04-15 15:30:00,593.91014,594.39544,595.85134,593.42484,593.91014,815062
2021-04-15 16:00:00,600.21904,594.39544,600.21904,593.42484,600.21904,3281782
2021-04-16 10:00:00,605.07204,600.21904,608.46914,596.33664,605.07204,5906446
2021-04-16 10:30:00,602.16024,605.07204,605.07204,599.24844,602.16024,1147330
2021-04-16 11:00:00,601.18964,602.16024,603.13084,600.21904,601.18964,855140
2021-04-16 11:30:00,602.64554,601.67494,604.10144,601.18964,602.64554,709457
2021-04-16 12:00:00,601.67494,602.64554,603.13084,601.18964,601.67494,409231
2021-04-16 13:30:00,604.10144,601.67494,604.10144,601.18964,604.10144,576344
2021-04-16 14:00:00,611.38094,604.10144,611.86624,603.13084,611.38094,2595918
2021-04-16 14:30:00,610.89564,610.89564,612.35154,608.46914,610.89564,2577991
2021-04-16 15:00:00,608.46914,610.41034,610.89564,606.52794,608.46914,809704
2021-04-16 15:30:00,610.41034,608.46914,610.89564,607.49854,610.41034,1228620
2021-04-16 16:00:00,611.86624,610.41034,611.86624,608.46914,611.86624,4072118
2021-04-19 10:00:00,610.89564,609.92504,611.38094,600.21904,610.89564,3078094
2021-04-19 10:30:00,621.08694,610.89564,623.51344,608.95444,621.08694,4026785
2021-04-19 11:00:00,619.14574,621.08694,621.57224,618.66044,619.14574,1474551
2021-04-19 11:30:00,617.68984,619.14574,620.60164,616.23394,617.68984,1042344
2021-04-19 12:00:00,616.23394,618.17514,618.17514,615.26334,616.23394,533587
2021-04-19 13:30:00,612.83684,616.23394,616.71924,608.95444,612.83684,1868740
2021-04-19 14:00:00,608.95444,612.83684,612.83684,607.49854,608.95444,1418503
2021-04-19 14:30:00,607.01324,609.43974,610.41034,607.01324,607.01324,1266947
2021-04-19 15:00:00,608.95444,607.01324,609.92504,606.04264,608.95444,1461672
2021-04-19 15:30:00,605.55734,608.46914,608.95444,605.07204,605.55734,1230681
2021-04-19 16:00:00,607.01324,606.04264,607.01324,603.61614,607.01324,3160620
2021-04-20 10:00:00,603.13084,600.21904,604.58674,598.27784,603.13084,4714710
2021-04-20 10:30:00,602.16024,603.13084,604.58674,600.21904,602.16024,1218833
2021-04-20 11:00:00,599.24844,602.16024,602.64554,598.27784,599.24844,1430969
2021-04-20 11:30:00,602.64554,599.24844,603.13084,599.24844,602.64554,978569
2021-04-20 12:00:00,601.67494,602.16024,603.13084,600.21904,601.67494,340098
2021-04-20 13:30:00,604.58674,601.18964,605.55734,601.18964,604.58674,869976
2021-04-20 14:00:00,604.10144,604.10144,606.04264,602.64554,604.10144,771069
2021-04-20 14:30:00,601.18964,604.10144,604.58674,600.21904,601.18964,827425
2021-04-20 15:00:00,600.21904,601.18964,601.18964,600.21904,600.21904,547187
2021-04-20 15:30:00,599.73374,600.21904,600.70434,599.24844,599.73374,918194
2021-04-20 16:00:00,602.64554,600.21904,602.64554,599.24844,602.64554,2967029
2021-04-21 10:00:00,590.99834,594.88074,596.33664,588.57184,590.99834,6104159
2021-04-21 10:30:00,592.45424,590.99834,593.42484,590.51304,592.45424,1823716
2021-04-21 11:00:00,593.91014,591.96894,595.36604,591.48364,593.91014,1244590
2021-04-21 11:30:00,592.45424,593.91014,595.36604,591.96894,592.45424,1144137
2021-04-21 12:00:00,593.42484,591.96894,593.42484,591.48364,593.42484,671543
2021-04-21 13:30:00,591.48364,593.42484,593.91014,590.51304,591.48364,1261693
2021-04-21 14:00:00,590.02774,590.99834,591.96894,589.54244,590.02774,1695342
2021-04-21 14:30:00,590.51304,590.02774,590.51304,588.57184,590.51304,1956829
2021-04-21 15:00:00,590.02774,590.02774,591.96894,589.05714,590.02774,1159076
2021-04-21 15:30:00,590.02774,590.51304,590.51304,589.54244,590.02774,1070780
2021-04-21 16:00:00,589.54244,590.02774,591.48364,589.54244,589.54244,2834430
2021-04-22 10:00:00,598.27784,601.67494,604.58674,596.33664,598.27784,5614977
2021-04-22 10:30:00,600.21904,598.27784,600.21904,596.33664,600.21904,1383782
2021-04-22 11:00:00,600.21904,599.73374,600.70434,598.27784,600.21904,756851
2021-04-22 11:30:00,600.21904,600.21904,601.18964,599.24844,600.21904,939418
2021-04-22 12:00:00,600.21904,600.21904,600.70434,599.24844,600.21904,395631
2021-04-22 13:30:00,602.16024,600.21904,603.13084,599.73374,602.16024,975581
2021-04-22 14:00:00,600.21904,602.16024,602.16024,600.21904,600.21904,764063
2021-04-22 14:30:00,601.18964,600.70434,601.18964,599.73374,601.18964,465175
2021-04-22 15:00:00,601.18964,601.18964,602.16024,600.21904,601.18964,574283
2021-04-22 15:30:00,600.21904,601.18964,601.18964,598.76314,600.21904,736657
2021-04-22 16:00:00,601.18964,600.21904,601.18964,598.76314,601.18964,2863588
2021-04-23 10:00:00,607.98384,607.49854,608.46914,601.18964,607.98384,3790456
2021-04-23 10:30:00,606.04264,607.98384,608.46914,604.58674,606.04264,1551513
2021-04-23 11:00:00,608.46914,606.52794,608.95444,606.04264,608.46914,1447248
2021-04-23 11:30:00,607.01324,608.46914,608.95444,606.04264,607.01324,1008756
2021-04-23 12:00:00,606.04264,607.01324,607.49854,605.55734,606.04264,472387
2021-04-23 13:30:00,606.52794,606.04264,607.98384,605.07204,606.52794,990726
2021-04-23 14:00:00,606.04264,606.52794,607.01324,604.10144,606.04264,684112
2021-04-23 14:30:00,606.52794,606.04264,607.49854,605.55734,606.52794,639707
2021-04-23 15:00:00,607.49854,607.01324,607.49854,606.04264,607.49854,707500
2021-04-23 15:30:00,607.01324,607.49854,607.49854,606.52794,607.01324,774984
2021-04-23 16:00:00,611.86624,607.49854,611.86624,607.01324,611.86624,4362247
2021-04-26 10:00:00,618.17514,611.86624,619.63104,609.43974,618.17514,3729237
2021-04-26 10:30:00,617.68984,617.68984,618.66044,614.77804,617.68984,1696990
2021-04-26 11:00:00,617.68984,617.68984,618.66044,615.74864,617.68984,1138058
2021-04-26 11:30:00,615.26334,616.71924,617.68984,614.77804,615.26334,874613
2021-04-26 12:00:00,615.26334,615.26334,616.23394,613.32214,615.26334,756541
2021-04-26 13:30:00,614.77804,614.77804,616.23394,613.80744,614.77804,712239
2021-04-26 14:00:00,610.89564,614.77804,615.26334,610.41034,610.89564,1012878
2021-04-26 14:30:00,610.41034,611.86624,612.35154,609.92504,610.41034,552441
2021-04-26 15:00:00,609.43974,610.89564,611.38094,608.95444,609.43974,542962
2021-04-26 15:30:00,607.98384,609.92504,609.92504,607.98384,607.98384,732124
2021-04-26 16:00:00,608.46914,607.98384,608.95444,605.55734,608.46914,2809085
2021-04-27 10:00:00,601.18964,603.61614,605.07204,596.82194,601.18964,4865132
2021-04-27 10:30:00,600.70434,600.70434,604.58674,600.21904,600.70434,1552131
2021-04-27 11:00:00,600.21904,600.70434,601.18964,599.73374,600.21904,798783
2021-04-27 11:30:00,601.67494,600.21904,602.16024,599.73374,601.67494,706366
2021-04-27 12:00:00,601.67494,601.67494,602.64554,600.70434,601.67494,503502
2021-04-27 13:30:00,601.18964,602.16024,603.13084,600.21904,601.18964,575623
2021-04-27 14:00:00,602.64554,601.18964,604.10144,600.70434,602.64554,892231
2021-04-27 14:30:00,600.70434,602.16024,602.64554,600.21904,600.70434,668246
2021-04-27 15:00:00,602.16024,600.21904,603.61614,600.21904,602.16024,664949
2021-04-27 15:30:00,601.18964,601.67494,603.13084,601.18964,601.18964,628785
2021-04-27 16:00:00,605.07204,601.67494,605.07204,601.18964,605.07204,2197093
2021-04-28 10:00:00,604.10144,601.18964,606.52794,597.79254,604.10144,2701626
2021-04-28 10:30:00,606.52794,604.10144,607.98384,602.64554,606.52794,1015041
2021-04-28 11:00:00,606.52794,607.01324,607.98384,604.58674,606.52794,767359
2021-04-28 11:30:00,606.52794,606.52794,607.49854,605.07204,606.52794,605089
2021-04-28 12:00:00,607.01324,606.04264,607.01324,605.55734,607.01324,377498
2021-04-28 13:30:00,606.52794,606.52794,607.98384,605.07204,606.52794,842262
2021-04-28 14:00:00,606.04264,606.52794,607.01324,605.07204,606.04264,511951
2021-04-28 14:30:00,607.01324,606.52794,607.98384,606.04264,607.01324,627240
2021-04-28 15:00:00,607.01324,607.01324,607.49854,606.52794,607.01324,612301
2021-04-28 15:30:00,605.07204,607.01324,607.98384,604.10144,605.07204,849268
2021-04-28 16:00:00,607.98384,605.55734,607.98384,604.10144,607.98384,2609003
2021-04-29 10:00:00,613.32214,619.14574,619.14574,611.86624,613.32214,2689056
2021-04-29 10:30:00,613.80744,613.80744,615.74864,613.32214,613.80744,784256
2021-04-29 11:00:00,613.32214,613.80744,616.71924,612.83684,613.32214,1201627
2021-04-29 11:30:00,614.77804,613.80744,615.26334,610.89564,614.77804,792396
2021-04-29 12:00:00,612.83684,614.77804,616.71924,611.86624,612.83684,1025138
2021-04-29 13:30:00,613.80744,611.38094,616.71924,608.46914,613.80744,2058519
2021-04-29 14:00:00,613.80744,613.80744,614.77804,612.83684,613.80744,384401
2021-04-29 14:30:00,613.80744,613.80744,613.80744,612.35154,613.80744,330310
2021-04-29 15:00:00,614.29274,613.80744,614.77804,612.83684,614.29274,369358
2021-04-29 15:30:00,613.80744,614.29274,615.74864,613.32214,613.80744,568204
2021-04-29 16:00:00,611.38094,613.80744,614.77804,611.38094,611.38094,2596536
2021-04-30 10:00:00,603.61614,607.49854,607.49854,601.67494,603.61614,2202203
2021-04-30 10:30:00,603.13084,603.61614,603.61614,601.18964,603.13084,771275
2021-04-30 11:00:00,603.61614,603.13084,605.07204,602.64554,603.61614,495260
2021-04-30 11:30:00,603.61614,603.61614,605.55734,603.13084,603.61614,427261
2021-04-30 12:00:00,604.10144,604.10144,604.10144,603.13084,604.10144,295693
2021-04-30 13:30:00,602.16024,604.10144,604.10144,600.70434,602.16024,701524
2021-04-30 14:00:00,603.13084,601.67494,604.10144,601.18964,603.13084,358540
2021-04-30 14:30:00,603.61614,603.61614,604.58674,603.13084,603.61614,341953
2021-04-30 15:00:00,603.13084,603.61614,604.10144,602.16024,603.13084,450751
2021-04-30 15:30:00,601.18964,603.13084,604.10144,600.70434,601.18964,936430
2021-04-30 16:00:00,603.13084,601.67494,603.13084,600.21904,603.13084,5361114
2021-05-03 10:00:00,601.67494,599.73374,604.10144,596.82194,601.67494,1847103
2021-05-03 10:30:00,602.64554,601.67494,602.64554,599.24844,602.64554,818565
2021-05-03 11:00:00,602.16024,602.64554,603.61614,601.67494,602.16024,518647
2021-05-03 11:30:00,602.64554,602.64554,604.58674,602.16024,602.64554,587162
2021-05-03 12:00:00,601.67494,603.13084,603.61614,601.67494,601.67494,361219
2021-05-03 13:30:00,601.67494,602.16024,603.61614,600.21904,601.67494,531011
2021-05-03 14:00:00,602.64554,602.16024,603.13084,600.70434,602.64554,443745
2021-05-03 14:30:00,603.13084,602.64554,603.61614,601.18964,603.13084,501133
2021-05-03 15:00:00,601.18964,603.13084,603.61614,601.18964,601.18964,467854
2021-05-03 15:30:00,602.64554,601.18964,604.10144,601.18964,602.64554,530908
2021-05-03 16:00:00,604.58674,602.64554,604.58674,602.64554,604.58674,1418400
2021-05-04 10:00:00,600.21904,604.58674,605.07204,599.73374,600.21904,1259735
2021-05-04 10:30:00,602.16024,600.21904,602.16024,599.24844,602.16024,352874
2021-05-04 11:00:00,602.16024,602.16024,602.16024,600.70434,602.16024,250669
2021-05-04 11:30:00,600.70434,602.64554,602.64554,600.21904,600.70434,432515
2021-05-04 12:00:00,600.21904,600.21904,601.18964,599.24844,600.21904,412631
2021-05-04 13:30:00,600.70434,600.21904,602.16024,599.73374,600.70434,503502
2021-05-04 14:00:00,600.21904,601.18964,601.67494,599.73374,600.21904,287656
2021-05-04 14:30:00,602.16024,600.21904,603.13084,600.21904,602.16024,318359
2021-05-04 15:00:00,603.61614,602.16024,603.61614,601.67494,603.61614,274572
2021-05-04 15:30:00,602.64554,603.61614,604.10144,601.67494,602.64554,677621
2021-05-04 16:00:00,602.16024,602.64554,602.64554,601.18964,602.16024,1446424
2021-05-05 10:00:00,595.85134,595.85134,597.30724,592.45424,595.85134,3220686
2021-05-05 10:30:00,593.91014,595.36604,596.33664,593.91014,593.91014,727281
2021-05-05 11:00:00,595.36604,594.39544,595.36604,593.42484,595.36604,565217
2021-05-05 11:30:00,594.39544,594.88074,595.36604,593.42484,594.39544,431382
2021-05-05 12:00:00,593.91014,594.88074,595.36604,593.42484,593.91014,342777
2021-05-05 13:30:00,591.48364,593.91014,594.88074,590.99834,591.48364,1033071
2021-05-05 14:00:00,592.93954,591.48364,593.42484,590.99834,592.93954,711518
2021-05-05 14:30:00,591.96894,592.93954,593.42484,591.96894,591.96894,444879
2021-05-05 15:00:00,592.45424,592.45424,593.91014,591.96894,592.45424,579847
2021-05-05 15:30:00,592.93954,592.45424,593.42484,591.48364,592.93954,931794
2021-05-05 16:00:00,590.99834,592.93954,594.39544,590.99834,590.99834,2316297
2021-05-06 10:00:00,589.54244,594.88074,599.24844,587.60124,589.54244,5875537
2021-05-06 10:30:00,589.05714,590.02774,591.48364,588.08654,589.05714,1948381
2021-05-06 11:00:00,584.68944,589.05714,590.02774,583.71884,584.68944,3060785
2021-05-06 11:30:00,586.14534,584.68944,587.11594,583.23354,586.14534,1763444
2021-05-06 12:00:00,586.14534,586.63064,586.63064,585.17474,586.14534,606531
2021-05-06 13:30:00,589.05714,586.14534,589.05714,585.17474,589.05714,1065525
2021-05-06 14:00:00,588.57184,588.57184,589.54244,587.11594,588.57184,642076
2021-05-06 14:30:00,587.11594,589.05714,589.05714,586.14534,587.11594,843807
2021-05-06 15:00:00,589.05714,587.60124,590.51304,587.11594,589.05714,1188851
2021-05-06 15:30:00,589.54244,589.05714,590.99834,588.57184,589.54244,953739
2021-05-06 16:00:00,590.99834,589.54244,590.99834,586.63064,590.99834,3501646
2021-05-07 10:00:00,591.96894,593.42484,593.42484,586.63064,591.96894,2351946
2021-05-07 10:30:00,588.08654,591.96894,592.93954,586.63064,588.08654,1133422
2021-05-07 11:00:00,587.60124,588.57184,589.05714,587.11594,587.60124,658870
2021-05-07 11:30:00,586.63064,588.08654,588.08654,585.66004,586.63064,970430
2021-05-07 12:00:00,585.66004,586.63064,586.63064,584.68944,585.66004,888316
2021-05-07 13:30:00,584.68944,585.66004,586.63064,582.74824,584.68944,1743147
2021-05-07 14:00:00,582.74824,584.20414,584.68944,581.77764,582.74824,1478878
2021-05-07 14:30:00,582.74824,582.74824,582.74824,580.80704,582.74824,1883576
2021-05-07 15:00:00,582.26294,582.74824,583.71884,580.80704,582.26294,1819286
2021-05-07 15:30:00,581.77764,581.77764,582.26294,581.29234,581.77764,1127343
2021-05-07 16:00:00,580.80704,581.77764,582.26294,580.80704,580.80704,3054809
2021-05-10 10:00:00,582.74824,579.83644,588.57184,579.83644,582.74824,3149596
2021-05-10 10:30:00,582.74824,582.26294,584.68944,581.29234,582.74824,1210487
2021-05-10 11:00:00,581.77764,582.74824,583.23354,580.80704,581.77764,1008447
2021-05-10 11:30:00,577.40994,581.29234,581.77764,577.40994,577.40994,2194105
2021-05-10 12:00:00,575.95404,577.40994,577.89524,574.01284,575.95404,2917575
2021-05-10 13:30:00,575.95404,576.43934,578.86584,574.49814,575.95404,1626003
2021-05-10 14:00:00,574.98344,575.46874,577.89524,574.49814,574.98344,1223675
2021-05-10 14:30:00,575.95404,574.98344,576.92464,574.49814,575.95404,1275086
2021-05-10 15:00:00,575.46874,575.95404,576.92464,573.04224,575.46874,1677003
2021-05-10 15:30:00,574.49814,575.46874,575.95404,574.01284,574.49814,747372
2021-05-10 16:00:00,575.95404,574.49814,575.95404,571.10104,575.95404,4109414
2021-05-11 10:00:00,558.96854,563.33624,563.33624,548.29194,558.96854,13480211
2021-05-11 10:30:00,557.02734,558.96854,561.88034,555.57144,557.02734,4027815
2021-05-11 11:00:00,560.90974,557.02734,563.33624,556.54204,560.90974,2695959
2021-05-11 11:30:00,559.45384,560.42444,561.39504,557.51264,559.45384,1942302
2021-05-11 12:00:00,558.96854,558.96854,560.90974,558.48324,558.96854,1249947
2021-05-11 13:30:00,563.82154,558.96854,566.24804,557.99794,563.82154,2425508
2021-05-11 14:00:00,564.79214,563.82154,567.21864,563.33624,564.79214,1456314
2021-05-11 14:30:00,566.24804,565.27744,567.21864,563.82154,566.24804,1589943
2021-05-11 15:00:00,564.30684,566.24804,566.73334,563.82154,564.30684,1422006
2021-05-11 15:30:00,563.82154,564.79214,564.79214,561.39504,563.82154,1777456
2021-05-11 16:00:00,565.76274,563.82154,566.24804,562.36564,565.76274,3569027
2021-05-12 10:00:00,573.04224,565.76274,577.89524,565.76274,573.04224,6485675
2021-05-12 10:30:00,581.77764,573.04224,583.71884,573.04224,581.77764,3702090
2021-05-12 11:00:00,579.35114,581.77764,583.71884,577.89524,579.35114,2103749
2021-05-12 11:30:00,575.95404,578.86584,579.35114,574.49814,575.95404,1463836
2021-05-12 12:00:00,574.49814,575.46874,576.92464,573.52754,574.49814,1175766
2021-05-12 13:30:00,576.43934,574.49814,577.40994,573.52754,576.43934,1463939
2021-05-12 14:00:00,574.98344,576.43934,577.40994,574.01284,574.98344,967339
2021-05-12 14:30:00,577.40994,574.49814,578.86584,574.49814,577.40994,1090355
2021-05-12 15:00:00,575.95404,577.40994,577.40994,574.98344,575.95404,970327
2021-05-12 15:30:00,575.95404,575.95404,576.92464,575.46874,575.95404,1267462
2021-05-12 16:00:00,579.35114,575.95404,580.32174,575.95404,579.35114,2822685
2021-05-13 10:00:00,575.46874,574.01284,575.95404,566.73334,575.46874,3946010
2021-05-13 10:30:00,572.55694,574.98344,575.46874,570.13044,572.55694,1291056
2021-05-13 11:00:00,574.49814,573.04224,574.98344,571.10104,574.49814,1157530
2021-05-13 11:30:00,572.55694,574.49814,574.98344,571.58634,572.55694,737893
2021-05-13 12:00:00,569.64514,572.07164,572.55694,569.64514,569.64514,652070
2021-05-13 13:30:00,566.73334,569.64514,570.61574,566.24804,566.73334,1323819
2021-05-13 14:00:00,564.79214,566.73334,568.67454,563.33624,564.79214,1201009
2021-05-13 14:30:00,565.27744,564.79214,566.73334,564.30684,565.27744,952090
2021-05-13 15:00:00,565.27744,565.76274,567.70394,565.27744,565.27744,1150215
2021-05-13 15:30:00,566.24804,565.27744,566.73334,563.33624,566.24804,1408097
2021-05-13 16:00:00,561.39504,565.76274,566.24804,561.39504,561.39504,4365132
2021-05-14 10:00:00,559.93914,558.48324,562.85094,555.57144,559.93914,4236237
2021-05-14 10:30:00,560.42444,559.45384,564.30684,557.99794,560.42444,2116524
2021-05-14 11:00:00,563.82154,560.42444,563.82154,559.93914,563.82154,1259941
2021-05-14 11:30:00,567.70394,563.82154,568.67454,563.33624,567.70394,1127652
2021-05-14 12:00:00,567.70394,567.70394,568.18924,567.21864,567.70394,379661
2021-05-14 13:30:00,566.73334,567.70394,569.15984,565.76274,566.73334,1067071
2021-05-14 14:00:00,566.73334,566.73334,567.70394,563.82154,566.73334,735008
2021-05-14 14:30:00,562.85094,566.73334,566.73334,562.36564,562.85094,716566
2021-05-14 15:00:00,564.79214,562.85094,566.73334,562.36564,564.79214,939727
2021-05-14 15:30:00,564.30684,565.27744,565.76274,563.33624,564.30684,1120955
2021-05-14 16:00:00,564.30684,563.82154,565.27744,562.85094,564.30684,2575312
2021-05-17 10:00:00,579.35114,574.01284,580.80704,570.13044,579.35114,5387695
2021-05-17 10:30:00,574.49814,579.35114,580.32174,574.01284,574.49814,1894806
2021-05-17 11:00:00,577.40994,574.98344,579.35114,574.01284,577.40994,1087677
2021-05-17 11:30:00,580.32174,577.89524,580.32174,576.92464,580.32174,751081
2021-05-17 12:00:00,579.83644,580.32174,580.32174,578.86584,579.83644,1149082
2021-05-17 13:30:00,582.74824,579.35114,583.71884,579.35114,582.74824,2183287
2021-05-17 14:00:00,583.23354,582.74824,585.17474,581.77764,583.23354,1436739
2021-05-17 14:30:00,582.74824,582.74824,583.23354,580.80704,582.74824,910055
2021-05-17 15:00:00,581.77764,582.74824,584.20414,581.77764,581.77764,932103
2021-05-17 15:30:00,582.26294,582.26294,583.23354,581.29234,582.26294,695548
2021-05-17 16:00:00,581.29234,581.77764,581.77764,580.32174,581.29234,3298370
2021-05-18 10:00:00,587.60124,587.60124,590.02774,585.66004,587.60124,2775395
2021-05-18 10:30:00,584.68944,587.60124,588.57184,584.20414,584.68944,1299195
2021-05-18 11:00:00,581.77764,584.68944,585.66004,580.32174,581.77764,1328765
2021-05-18 11:30:00,583.71884,582.26294,584.68944,581.29234,583.71884,703688
2021-05-18 12:00:00,584.20414,584.20414,585.66004,583.71884,584.20414,390376
2021-05-18 13:30:00,584.68944,584.20414,584.68944,582.26294,584.68944,650216
2021-05-18 14:00:00,583.71884,584.68944,585.17474,583.23354,583.71884,410776
2021-05-18 14:30:00,584.68944,583.71884,584.68944,583.23354,584.68944,425097
2021-05-18 15:00:00,584.68944,584.20414,586.63064,584.20414,584.68944,719657
2021-05-18 15:30:00,587.60124,585.17474,587.60124,584.68944,587.60124,781474
2021-05-18 16:00:00,588.08654,587.60124,588.08654,585.17474,588.08654,2949823
2021-05-20 10:00:00,594.39544,591.48364,595.85134,586.63064,594.39544,4741085
2021-05-20 10:30:00,589.54244,594.39544,595.36604,587.60124,589.54244,1770656
2021-05-20 11:00:00,586.63064,589.05714,589.54244,584.20414,586.63064,1308468
2021-05-20 11:30:00,588.57184,586.14534,589.54244,584.20414,588.57184,780135
2021-05-20 12:00:00,588.57184,588.08654,590.51304,586.63064,588.57184,636822
2021-05-20 13:30:00,588.57184,588.57184,589.05714,584.68944,588.57184,866370
2021-05-20 14:00:00,590.02774,588.08654,590.51304,586.63064,590.02774,788274
2021-05-20 14:30:00,590.99834,590.51304,592.45424,589.05714,590.99834,888728
2021-05-20 15:00:00,587.60124,590.51304,590.99834,587.11594,587.60124,736657
2021-05-20 15:30:00,588.08654,588.08654,588.57184,586.63064,588.08654,861734
2021-05-20 16:00:00,589.54244,588.57184,590.51304,588.08654,589.54244,2686893
2021-05-21 10:00:00,575.95404,580.80704,580.80704,568.67454,575.95404,11522042
2021-05-21 10:30:00,570.13044,575.46874,575.46874,567.21864,570.13044,4959713
2021-05-21 11:00:00,570.61574,570.61574,571.58634,568.67454,570.61574,2053161
2021-05-21 11:30:00,568.67454,570.61574,571.10104,564.79214,568.67454,3915411
2021-05-21 12:00:00,566.73334,568.67454,569.15984,565.27744,566.73334,2300019
2021-05-21 13:30:00,570.13044,567.21864,571.58634,566.24804,570.13044,2929629
2021-05-21 14:00:00,568.18924,569.64514,570.61574,566.73334,568.18924,1991756
2021-05-21 14:30:00,567.70394,567.70394,568.67454,566.73334,567.70394,2158148
2021-05-21 15:00:00,567.70394,567.70394,569.64514,567.21864,567.70394,2153615
2021-05-21 15:30:00,566.73334,568.18924,569.15984,566.24804,566.73334,2121367
2021-05-21 16:00:00,569.64514,566.73334,569.64514,566.24804,569.64514,5180813
2021-05-24 10:00:00,563.9186,569.2569,569.7422,559.5509,563.9186,4602099
2021-05-24 10:30:00,562.948,563.4333,564.4039,561.0068,562.948,1673706
2021-05-24 11:00:00,562.948,562.4627,565.3745,561.4921,562.948,1163094
2021-05-24 11:30:00,565.3745,563.4333,566.3451,562.948,565.3745,779723
2021-05-24 12:00:00,566.3451,565.3745,566.8304,564.8892,566.3451,688954
2021-05-24 13:30:00,568.7716,566.3451,569.7422,564.8892,568.7716,1433957
2021-05-24 14:00:00,568.2863,568.7716,569.2569,567.3157,568.2863,826910
